CustomerID:string,~label,Country_of_Residence:string,context_type:string,description:string,tree_name:string,effectiveFrom:string,~id
13982.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,c058e3ce-0806-4472-87d7-b49787c66897
15288.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,3a9837fa-2181-49a6-b6b5-79448ada5de9
17978.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,33a33630-8822-41c8-93de-fd61a9851334
16795.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,c0f3b233-6b66-423d-8b08-964329b3b55a
16519.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,91847f01-c03e-4a1a-b68b-b535a2d28ea1
17816.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,df99dc46-768c-421b-8eec-e64632b8804a
13021.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,b4121ce2-f679-478d-b6d6-457237f3e733
16255.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,0200842a-8212-45c8-b072-e74c5f3da88d
17671.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,8f51b670-fd3f-4f06-9ea6-920afcfc870b
17646.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,0f320c6b-dfe5-4adb-bed9-c137f35bc4e1
12649.0,Customer Purchase,Germany,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,adf59b26-b05f-443d-816b-4b65b6167785
16350.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,a9311dd4-0b95-47e7-ac09-1423f3fe64e7
12872.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,2a03b8b9-34f5-4d10-8122-557b16f4375d
17339.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,f225b79b-923f-4d4b-b569-c06244acfd3b
18230.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,b35420d0-255b-41a8-9d0a-5e13d6b30b97
16499.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,fd9be877-2133-49a2-a744-93c5bb3c0ce3
17097.0,Customer Purchase,Spain,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,625bc149-3e93-45b3-8f2d-ce321ed5d9b9
15192.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,e7231191-9f4d-43c0-9754-3294f8ccd703
14441.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,b5a4c37e-761b-45db-8595-d46e387b6e5e
15279.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,1ebfc188-3dd9-42aa-9f6a-dd7ad8dc6a49
16579.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,526811d8-2ae0-4591-824e-fb8f4213f857
15380.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,9635664e-0390-4326-a8ff-a1fe6f164786
17442.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,eaf07274-bfe6-4df5-8145-a7cb7c07148b
17950.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,cf8dded2-7541-4462-8b7b-fd900e98373b
12826.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,8f464aa3-eee1-4faf-b473-3a64fbc3698e
17456.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,862e81b6-7d9b-4b10-aecd-8d6145092354
17307.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,7cda4c64-a9b4-4af3-abca-98a5d6097f31
15811.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,fb18415f-d88b-4f58-ac07-45e249096dd4
13327.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,91c63890-b56c-48b8-871f-013a40b618c9
17700.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,33223f82-4be9-461a-bc23-75eca5598f02
13136.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,c793c290-02f5-41d9-acc8-1eb76cf95657
15535.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,7665edaf-f772-42f6-a4a8-28e66b089f1d
12605.0,Customer Purchase,Germany,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,81a61ad6-efb1-40be-bc2a-34630b05a12c
15329.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,9a2364b4-bbf0-459b-a12d-47edd286d34c
15211.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,de13e8c3-bc4b-4724-9808-011023ec01fe
15596.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,afe0801f-23a2-465e-a78e-be62fb2f2263
16163.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,37e7318b-594a-4728-bf59-080e977ff334
16907.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,ff74a9b6-d2cf-4be3-8800-6e696b145a36
17576.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,11acb9db-5c68-4e8b-b7bc-3e8288e7f9c4
14713.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,194524de-8b85-424e-bee2-d826d4f5aafc
14702.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,e50fdbec-e263-4929-bd5b-1e51c1e76a99
13230.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,184961b3-208a-4cea-8e00-fe575cc8c8be
13969.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,92af5129-dd6d-4c3d-89ce-3f23e00b6522
17530.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,672012cc-5f5c-42ad-80e2-d59eaa3d31f5
15805.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,b72df1a4-16e7-4036-a354-582f97580f79
17696.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,585ef052-fe37-4a47-9777-646d5c121971
17076.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,0cb8c4d6-20c8-406f-9bdc-2231f98e3017
17827.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,02775550-0fe7-4663-a9c0-dc122848ed93
16265.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,5c473fa2-d526-4833-ac12-31afcf2dc4c8
17880.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,9f0a432b-636c-4129-b2c8-4150ab8c167c
13000.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,f700c6d7-ebef-4bad-871b-8f21b3ed8686
17790.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,cf3d4de6-afc3-481b-9cfc-4c4ac197ca99
12731.0,Customer Purchase,France,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,5c71233c-6122-4656-859c-87b5078e2a57
14419.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,b0ae6d14-334b-4d7e-8398-28a540ce5d49
14082.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,1ef87840-5b5e-4b27-a337-7943ef8f464b
17912.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,8ca0ab11-bb12-441b-8840-ebd979ca2bbc
15723.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,e16150ff-9378-44f8-a7bd-c118344de1f3
16656.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,6e8a7a95-72ea-47b0-b9ff-3dfac64c40f7
14037.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,9d2a8fd1-da83-4fc3-9442-1e76fcaa7cd8
14256.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,f9ccdbb0-0fa1-423a-b2e6-6405a2f93388
14543.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,5dd69860-3c93-4fed-9216-cbb7bf798506
16062.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,0480dde4-8b11-4fdb-8e1b-5ed2e8087888
18116.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,b270f4ac-93b1-46a2-96d6-a5bb122c7b7d
16019.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,c6b23aac-5b9b-45af-8599-f100d660c9bf
18178.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,f5864976-af6c-4634-8fa8-7c04fb78d52b
18065.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,ab79d403-1406-4106-8719-1399d938c3ec
13148.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,5dc8d45a-36ea-405e-8422-2a32c055e7fe
12989.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,eb6dd329-c836-4bab-b30f-8a4edce747fa
14107.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,44188d13-b580-424f-b279-50241592f9f3
15881.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,cf745f3b-b587-481f-82e7-558e852710f6
12785.0,Customer Purchase,Portugal,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,982291ed-5387-4e8b-ba2a-e963375097d0
16727.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,c6448d7c-29a5-4aae-b064-627e847ad81a
15514.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,a12ff38a-7c6e-4a9e-9f74-5764d1543710
13787.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,69ef9b3f-da20-42f8-b36c-473e0967d96c
17865.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,6e11cf8d-1335-47ac-a9bf-dc75d2ab8071
17220.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,d51853e3-aa20-4eb0-aff8-db09f5685653
16565.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,8d5c1f4e-060c-49a6-985a-e1d4e4bd60fe
16873.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,d6b7afa1-46ae-42a9-aeab-0e309e12bfed
14062.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,c8f89233-dd51-45fd-bbc9-0a1c40242aee
15179.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,62341af5-4fd6-4f75-b87e-298f78d42478
18016.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,d85409a0-bbca-4105-9f5f-81c086468a11
14448.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,9ff1eb55-2917-4ee7-9616-0656af78fe96
15503.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,b5fc6a14-b6b6-4710-a29a-fd48b4841e79
17251.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,0fa5c357-5689-4e7c-95ac-4ca45ac752c9
16923.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,b3735a7d-d7de-4aec-8be8-033dd0b6587e
14159.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,5a3fbba1-689b-4d19-8c4b-87b80815ca5c
17126.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,b9557a63-c07c-49bc-8218-2979e37d1d75
15224.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,6601ecc3-11c6-4e8a-a130-204ae77d7b3f
14577.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,c5f09910-19b7-4d92-a69a-9d6814bcad26
12753.0,Customer Purchase,Japan,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,f24b334d-61b4-4939-9c2b-43495fe98863
17236.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,7d7e39a7-5a85-4ac0-b378-26431f96b9af
17372.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,25aa6960-c2e9-48ce-9f23-3069323c7c7f
16367.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,1eaf8014-3c35-4676-b2e6-207b20864640
12875.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,c08083f0-c423-4022-bf27-9b3dfda8ec38
17917.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,62179b0b-3892-4baf-97ea-b038bd31f7e5
16010.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,7edd8425-1ece-48ac-b31b-eaad570509f9
17085.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,53fbc210-fb9c-4ac6-a89f-3e78e5aaedd4
13668.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,20c2ca8d-5d27-4284-af3f-e22a1bf20396
14684.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,f60ee144-8f0a-42db-bc19-50c22fbb1e73
17188.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,1b101ff1-a83b-4321-aa28-14257e8fc824
15547.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,1e97a162-c817-441d-80c1-b6c357455d71
15998.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,bf7f266b-cdf7-4508-bb6b-903bf2f64839
14413.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,9a9e2109-56b8-4606-97db-d70f53f9ac5d
18004.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,59d493df-cbc0-446b-ae73-d2f228340f9c
13959.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,77e6789d-de76-4c41-9d78-90dde86e2e9a
16665.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,79575d3d-72a1-4fe3-abee-5b822e3f4962
15454.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,282f3744-bb6d-4110-a8ec-27d397ea63ee
15044.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,7269e7be-0303-48a1-b885-9693886fc429
17937.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,caaf3a01-2d6c-4a60-8f5e-c65206942dd6
14608.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,e2a8fde3-650c-4dc7-938d-693a70be6939
17618.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,8a5ed0f6-3dd2-437f-b875-7c845931e195
14505.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,3f79883e-3247-4bc0-b0c9-c6b82812e511
18037.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,0f6649aa-a362-42f1-932c-edceec73ca0f
13198.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,2873f32e-d10d-4aac-a424-8099d153735c
12540.0,Customer Purchase,Spain,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,aa04672c-b43f-410f-a7bb-34b2b4d09fed
13225.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,185d1e87-6d8a-48e4-8b0c-9be798cd3f7f
15361.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,a206acce-1527-454e-8cb9-0c8a9e05583e
15689.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,f0e8cc0d-bd62-4fc4-8d22-04e3a76960b1
14290.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,fa0237de-ec67-46e9-9b7e-5d084191a4c0
13209.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,baf2cac2-e967-4ea8-98f7-9d30fbfb8132
13999.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,378cd0a1-c7af-41b5-81c8-ea42df239cfa
14498.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,350c5277-cc36-432e-aa77-37654f4d2b89
15854.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,01953fbf-1056-4668-99e7-4f2986263614
16701.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,833bb876-fa71-4def-8fb9-7d0cec0b0df6
16927.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,ce130240-ef3c-4d37-8bd5-f98b817e0811
17990.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,c9974c3b-bd32-4569-bbbb-d425b532b031
14544.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,5566e5ce-6a79-4f1a-ba10-efb0bdae263b
17338.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,aef1c11a-07b5-4f54-a65b-6c455b324e49
17231.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,42aff4a6-4858-4600-bd62-38193c842a46
17799.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,e870bcc7-3f2e-49c0-b071-15377dbb77e0
14565.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,308c00b0-2d0a-44d5-a73a-5c0190d8b69f
16726.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,723ef7c5-d67e-427b-b39e-78f389064e72
17303.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,94c7dd1c-c09c-47c1-aee3-53cf154fa36a
14639.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,dd4698c5-ef10-4704-9b30-fcca508fe815
17611.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,8f2f0f97-c7d5-425d-b9f3-99997f250e3e
17179.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,3adcfb31-8a07-48cd-b33d-deb0dcc16d0a
17524.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,ff63599c-4161-407b-a096-29953aa0e749
12476.0,Customer Purchase,Germany,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,4c4e833e-27d5-4b2a-afa8-b82a8c240719
17293.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,9ad47181-36f2-42c0-97e3-dc63227f3ef9
17890.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,43364e4e-8c74-412d-a12a-78a669acafdb
17375.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,445e786b-55a6-4c02-b7db-d097785efb7c
17371.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,15776989-2de5-462a-9efd-01520ea15bb1
17969.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,23764bcf-8b4e-45f5-95ca-6a982cb71419
15159.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,326b7d7a-be5f-4bd5-b6c5-65b47af2924d
13211.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,6e8d5f86-7991-4afe-86b1-c162d295b15a
15777.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,a1460d62-ebc1-47d3-ab0a-71f08fabc86e
14525.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,4bc5c112-b394-4426-87f4-a17245093c36
13324.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,c3e9273a-0a14-4d26-af73-e239d9971f1d
13802.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,7b3cd165-108b-4deb-9fc0-f6aa435c7a14
13948.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,ee7a9593-b5e9-408c-a408-abc499288914
13008.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,91121161-0412-442e-890a-d95bfd734db4
14206.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,1f3d21fd-1e76-4caf-beaa-aecc4148a7a9
16202.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,f2d170e2-fd42-4307-8322-a0b1936d797c
16442.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,bf87ed20-1bb7-4ecc-ba06-f07449ac6ca3
18075.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,99f1ae77-3dcc-4b3c-ba7c-4bcdbc3273c4
15468.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,e7bf8a3d-e4cc-43cc-a04b-aefffcb5e92e
16570.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,904fa88a-a54e-45b6-be63-596a83579d3c
14524.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,129b7b38-b141-43c7-ab45-03f651e0797b
18141.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,f515614c-f63f-4256-8332-2fec7fb79373
12434.0,Customer Purchase,Australia,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,7c2ee211-8b8a-4cf7-81df-68cc39e9d241
16810.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,a2799fe4-4431-437c-91eb-faf0813adf98
14961.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,a8d0291e-3ff5-49a0-88ce-5234cdf877a0
17041.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,6a7cf7d2-01ce-419f-91ad-0bd7ee9a13e2
16458.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,f4093a7f-ca97-4af7-b816-d1032c84d8a2
16083.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,8c35345f-4b83-4453-bf61-be9e27e86a4b
16262.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,7e6bf19a-e056-4714-8d18-df8af801da1b
17194.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,f149f5bd-4318-4b5f-8c12-aedce36ad981
14057.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,b83cf25c-412a-4ada-9d5e-b97c1282e947
14871.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,ad187bcc-537a-4aaa-a722-cdd16e2b206a
13178.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,96e31f51-5e68-49ee-8d92-1f57f42c56d9
18044.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,e4840b52-d9ac-4671-a91f-5386d1d46c8a
16812.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,45a9ee47-c738-4522-83dc-be64c8f13e80
16191.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,86d4c494-c282-48d3-958d-003697df97d4
12370.0,Customer Purchase,Cyprus,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,f992bf5a-3127-4272-9517-3af2b6c85dc2
14298.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,4c05fd0f-86fe-4a85-9401-d014e8970401
17158.0,Customer Purchase,United Kingdom,Customer details,Customer Purchase history Tree,Customer Purchase history,20250401120000,cdf22f90-f8af-410b-af49-ff0a8b0d2f11
